model,n_folds,auroc_mean,auroc_std,auprc_mean,auprc_std,pooled_auroc,pooled_auroc_lo,pooled_auroc_hi,pooled_auprc,pooled_auprc_lo,pooled_auprc_hi
Tumor-Aware (residual),5,0.5218,0.0686,0.72,0.0505,0.5255,0.436,0.6249,0.6949,0.6134,0.7882
