model,n_folds,auroc_mean,auroc_std,auprc_mean,auprc_std,pooled_auroc,pooled_auroc_lo,pooled_auroc_hi,pooled_auprc,pooled_auprc_lo,pooled_auprc_hi
Tumor-Aware (residual+reg),5,0.5767,0.0412,0.802,0.0332,0.5658,0.4665,0.6625,0.7806,0.7047,0.8579
