model,n_folds,auroc_mean,auroc_std,auprc_mean,auprc_std,pooled_auroc,pooled_auroc_lo,pooled_auroc_hi,pooled_auprc,pooled_auprc_lo,pooled_auprc_hi
Tumor-Aware (residual+reg),5,0.5627,0.1036,0.3456,0.0876,0.5695,0.4572,0.6877,0.3261,0.1942,0.4818
