model,n_folds,auroc_mean,auroc_std,auprc_mean,auprc_std,pooled_auroc,pooled_auroc_lo,pooled_auroc_hi,pooled_auprc,pooled_auprc_lo,pooled_auprc_hi
Tumor-Aware (residual),5,0.5589,0.1507,0.369,0.1033,0.5414,0.4304,0.6468,0.272,0.1776,0.4028
