model,n_folds,auroc_mean,auroc_std,auprc_mean,auprc_std,pooled_auroc,pooled_auroc_lo,pooled_auroc_hi,pooled_auprc,pooled_auprc_lo,pooled_auprc_hi
Tumor-Aware (residual+reg+temp),5,0.4794,0.058,0.3079,0.0675,0.4662,0.3526,0.5847,0.225,0.1511,0.3498
