model,n_folds,auroc_mean,auroc_std,auprc_mean,auprc_std,pooled_auroc,pooled_auroc_lo,pooled_auroc_hi,pooled_auprc,pooled_auprc_lo,pooled_auprc_hi
Tumor-Aware (residual+reg),5,0.5421,0.0271,0.8019,0.0234,0.5328,0.4351,0.6227,0.7891,0.7123,0.8597
